spend,cards_seen,no_txns,date,region,category
3723656.5,31776,48880,22/05/2023,Gold Coast,EDUCATION & GOVERNMENT
7265467,30544,30352,22/05/2023,Gold Coast,AUTOMOTIVE
58975.89,708,907,22/05/2023,Gold Coast,AIRLINES/AIR CARRIERS
142118.9,865,1206,22/05/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
3971671,40588,71624,22/05/2023,Gold Coast,HOTELS/MOTELS & RESORTS
1.8644282E7,201374,353681,22/05/2023,Gold Coast,FUEL
34981.723,142,202,31/07/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
6109301.5,160422,151149,31/07/2023,Gold Coast,FOOD & GROCERY
2254447.2,13277,13196,31/07/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
752916.4,16973,17773,31/07/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
2411835.8,52154,47992,31/07/2023,Gold Coast,FUEL
1338077.6,5469,6121,31/07/2023,Gold Coast,AUTOMOTIVE
151683.94,94,97,31/07/2023,Gold Coast,TRAVEL AGENCIES
676108.75,19014,18719,31/07/2023,Gold Coast,DISCOUNT & VARIETY STORES
4316282,33125,40545,31/07/2023,Gold Coast,HEALTH CARE & DRUG STORE
567874.75,4427,7713,31/07/2023,Gold Coast,HOTELS/MOTELS & RESORTS
2154161.8,60398,62550,31/07/2023,Gold Coast,RESTAURANTS
10983.777,306,419,31/07/2023,Gold Coast,GOLF AND CLUBS
38937.383,347,381,31/07/2023,Gold Coast,TELECOM
491941.94,5659,6579,31/07/2023,Gold Coast,RETAIL SERVICES
2375845.8,13666,23504,31/07/2023,Gold Coast,RETAIL STORES
303406.88,1947,1725,31/07/2023,Gold Coast,BUSINESS TO BUSINESS
11485.313,105,98,31/07/2023,Gold Coast,AIRLINES/AIR CARRIERS
848707.2,52314,71354,31/07/2023,Gold Coast,FAST FOOD RESTAURANTS
323493.47,3521,4618,31/07/2023,Gold Coast,PROFESSIONAL SERVICES
127775.67,244,212,31/07/2023,Gold Coast,VEHICLE RENTAL
1490721.5,15997,20197,31/07/2023,Gold Coast,RETAIL GOODS
101426.266,1840,2743,31/07/2023,Gold Coast,ENTERTAINMENT - OTHERS
908412.44,7955,9002,31/07/2023,Gold Coast,EDUCATION & GOVERNMENT
331263.03,21511,26598,31/07/2023,Gold Coast,TRANSPORTATION
192667.6,3069,6035,31/07/2023,Gold Coast,TOURIST ATTRACTIONS
418746.78,10167,13991,31/07/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
37825.77,529,505,31/07/2023,Gold Coast,DUTY FREE STORES
308151.62,7033,6878,31/07/2023,Gold Coast,ENTERTAINMENT
3440435,37054,48989,11/03/2024,Gold Coast,EDUCATION & GOVERNMENT
3.996556E7,452987,1529808,11/03/2024,Gold Coast,FOOD & GROCERY
2891972.8,17361,21599,16/09/2024,Gold Coast,EDUCATION & GOVERNMENT
9028319,119581,153506,16/09/2024,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
2062671.1,38302,79474,16/09/2024,Gold Coast,TOURIST ATTRACTIONS
1586230.4,173351,188839,16/09/2024,Gold Coast,TRANSPORTATION
1.9513622E7,175070,227913,16/09/2024,Gold Coast,HEALTH CARE & DRUG STORE
130873.586,2753,4301,16/09/2024,Gold Coast,GOLF AND CLUBS
330898.7,2176,2320,16/09/2024,Gold Coast,TELECOM
258997.27,4329,4536,16/09/2024,Gold Coast,DUTY FREE STORES
3807121.5,55669,79966,16/09/2024,Gold Coast,ENTERTAINMENT
7626673.5,104792,174049,16/09/2024,Gold Coast,DISCOUNT & VARIETY STORES
5074970.5,80229,214548,16/09/2024,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
849631.8,2001,2673,16/09/2024,Gold Coast,VEHICLE RENTAL
1073360.5,14235,17493,16/09/2024,Gold Coast,ENTERTAINMENT - OTHERS
5.3188824E7,602036,1276360,16/09/2024,Gold Coast,FOOD & GROCERY
5604848,51991,54804,16/09/2024,Gold Coast,RETAIL SERVICES
608423.75,639,773,16/09/2024,Gold Coast,TRAVEL AGENCIES
1954742.2,24731,40437,16/09/2024,Gold Coast,PROFESSIONAL SERVICES
71499.82,551,665,16/09/2024,Gold Coast,AIRLINES/AIR CARRIERS
5308.1587,125,146,16/09/2024,Gold Coast,HEALTH - OTHERS
120097.21,1033,2173,16/09/2024,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
2.2429948E7,271402,627080,16/09/2024,Gold Coast,RESTAURANTS
1.4900322E7,144354,160393,16/09/2024,Gold Coast,RETAIL GOODS
1.2070068E7,200796,407945,16/09/2024,Gold Coast,FUEL
5662944.5,37088,82158,16/09/2024,Gold Coast,HOTELS/MOTELS & RESORTS
2.5702606E7,129132,230209,16/09/2024,Gold Coast,RETAIL STORES
1.3362166E7,96508,153919,16/09/2024,Gold Coast,HOME IMPROVEMENT & SUPPLY
1380033.9,11471,11131,16/09/2024,Gold Coast,BUSINESS TO BUSINESS
7008470,30491,36217,16/09/2024,Gold Coast,AUTOMOTIVE
9717583,279183,448059,16/09/2024,Gold Coast,FAST FOOD RESTAURANTS
2.0037952E7,390285,688822,30/09/2024,Gold Coast,RESTAURANTS
9845464,136296,175727,30/09/2024,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
2.2004528E7,167629,178922,30/09/2024,Gold Coast,RETAIL STORES
3.8649416E7,444806,1373020,30/09/2024,Gold Coast,FOOD & GROCERY
1407070.6,12894,11398,30/09/2024,Gold Coast,BUSINESS TO BUSINESS
1311834.4,17112,19142,30/09/2024,Gold Coast,ENTERTAINMENT - OTHERS
2678921.2,26120,27762,30/09/2024,Gold Coast,EDUCATION & GOVERNMENT
1915154.5,21896,40009,30/09/2024,Gold Coast,PROFESSIONAL SERVICES
323461.53,2125,2989,30/09/2024,Gold Coast,TELECOM
2.1239164E7,158639,247645,30/09/2024,Gold Coast,HEALTH CARE & DRUG STORE
2999148.5,48410,93300,30/09/2024,Gold Coast,ENTERTAINMENT
5582572.5,48734,89957,30/09/2024,Gold Coast,HOTELS/MOTELS & RESORTS
2927887,36600,104212,30/09/2024,Gold Coast,TOURIST ATTRACTIONS
1507230,171126,228905,30/09/2024,Gold Coast,TRANSPORTATION
65482.695,551,594,30/09/2024,Gold Coast,AIRLINES/AIR CARRIERS
1.42623E7,113142,175958,30/09/2024,Gold Coast,RETAIL GOODS
391786.56,699,615,30/09/2024,Gold Coast,TRAVEL AGENCIES
1.1300899E7,67559,97429,30/09/2024,Gold Coast,HOME IMPROVEMENT & SUPPLY
8166155,24506,38103,30/09/2024,Gold Coast,AUTOMOTIVE
6926987.5,143408,179848,30/09/2024,Gold Coast,DISCOUNT & VARIETY STORES
93105.11,922,1772,30/09/2024,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
898961.9,2170,2264,30/09/2024,Gold Coast,VEHICLE RENTAL
122934.38,1967,3365,30/09/2024,Gold Coast,GOLF AND CLUBS
9693214,277685,503084,30/09/2024,Gold Coast,FAST FOOD RESTAURANTS
6517529,97394,203222,30/09/2024,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
479419.97,1606,2068,13/05/2024,Gold Coast,VEHICLE RENTAL
228176.84,3486,3862,13/05/2024,Gold Coast,DUTY FREE STORES
675454,12631,14216,13/05/2024,Gold Coast,ENTERTAINMENT - OTHERS
2.3417626E7,158456,203253,13/05/2024,Gold Coast,HEALTH CARE & DRUG STORE
1.5470486E7,268635,377247,13/05/2024,Gold Coast,FUEL
1.1649042E7,151926,183559,13/05/2024,Gold Coast,RETAIL GOODS
1.4666916E7,307359,707792,13/05/2024,Gold Coast,RESTAURANTS
4226237.5,47916,77446,13/05/2024,Gold Coast,HOTELS/MOTELS & RESORTS
2430318.5,51546,62648,13/05/2024,Gold Coast,ENTERTAINMENT
6377434,124952,145386,13/05/2024,Gold Coast,DISCOUNT & VARIETY STORES
8038322.5,25295,43028,13/05/2024,Gold Coast,AUTOMOTIVE
1701822.1,27316,34765,13/05/2024,Gold Coast,PROFESSIONAL SERVICES
4.3510828E7,427472,1048039,13/05/2024,Gold Coast,FOOD & GROCERY
102824.8,1536,2709,13/05/2024,Gold Coast,GOLF AND CLUBS
6429085.5,114998,147017,13/05/2024,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
117617.375,601,705,13/05/2024,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
2479042,145555,201338,13/05/2024,Gold Coast,TRANSPORTATION
760552.25,670,809,13/05/2024,Gold Coast,TRAVEL AGENCIES
4884583,45287,70190,13/05/2024,Gold Coast,RETAIL SERVICES
1711898.1,13344,14896,13/05/2024,Gold Coast,BUSINESS TO BUSINESS
1.8979648E7,101404,216985,13/05/2024,Gold Coast,RETAIL STORES
3405274,33287,49074,13/05/2024,Gold Coast,EDUCATION & GOVERNMENT
7272086.5,325157,515448,13/05/2024,Gold Coast,FAST FOOD RESTAURANTS
1128121.4,20121,52563,13/05/2024,Gold Coast,TOURIST ATTRACTIONS
243738.47,2608,2795,13/05/2024,Gold Coast,TELECOM
60449.883,679,504,13/05/2024,Gold Coast,AIRLINES/AIR CARRIERS
1.3980698E7,81314,117529,13/05/2024,Gold Coast,HOME IMPROVEMENT & SUPPLY
4127405.5,67613,137179,13/05/2024,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
2041783.5,8705,14396,26/06/2023,Gold Coast,BUSINESS TO BUSINESS
4239199,20111,40086,26/06/2023,Gold Coast,HOTELS/MOTELS & RESORTS
1.868135E7,160143,164406,26/06/2023,Gold Coast,HEALTH CARE & DRUG STORE
150017.42,2609,2781,26/06/2023,Gold Coast,DUTY FREE STORES
1.7007596E7,107904,175685,26/06/2023,Gold Coast,RETAIL STORES
872030.56,515,613,26/06/2023,Gold Coast,TRAVEL AGENCIES
1.0471239E7,237361,449803,26/06/2023,Gold Coast,RESTAURANTS
6014083.5,26918,22683,26/06/2023,Gold Coast,AUTOMOTIVE
692805.7,12310,18809,26/06/2023,Gold Coast,ENTERTAINMENT - OTHERS
3588737,32418,41080,26/06/2023,Gold Coast,RETAIL SERVICES
1.0240855E7,58602,87459,26/06/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
1.0879896E7,94183,127402,26/06/2023,Gold Coast,RETAIL GOODS
4429745.5,25376,23378,26/06/2023,Gold Coast,EDUCATION & GOVERNMENT
230789.83,1877,2712,26/06/2023,Gold Coast,TELECOM
6050971.5,71139,104551,26/06/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
1647355.5,19522,20294,26/06/2023,Gold Coast,PROFESSIONAL SERVICES
4275651.5,82054,133148,26/06/2023,Gold Coast,DISCOUNT & VARIETY STORES
2235674.2,40426,52518,26/06/2023,Gold Coast,ENTERTAINMENT
3073708.5,42235,102829,26/06/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
5527784.5,52079,46018,30/09/2024,Gold Coast,RETAIL SERVICES
249770.98,2719,3335,30/09/2024,Gold Coast,DUTY FREE STORES
1.3767994E7,217440,303518,30/09/2024,Gold Coast,FUEL
2.865996E7,438646,838499,26/06/2023,Gold Coast,FOOD & GROCERY
1.1142928E7,164806,275216,26/06/2023,Gold Coast,FUEL
1459694.1,89152,110986,26/06/2023,Gold Coast,TRANSPORTATION
166782.38,972,1191,26/06/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
136489.45,3197,4512,26/06/2023,Gold Coast,GOLF AND CLUBS
5295830.5,215778,297658,26/06/2023,Gold Coast,FAST FOOD RESTAURANTS
41461.258,380,559,26/06/2023,Gold Coast,AIRLINES/AIR CARRIERS
1726696.6,26395,64129,26/06/2023,Gold Coast,TOURIST ATTRACTIONS
440880.97,1033,1375,26/06/2023,Gold Coast,VEHICLE RENTAL
1.3975739E7,191832,330859,5/06/2023,Gold Coast,FUEL
1.5759451E7,113088,193132,5/06/2023,Gold Coast,RETAIL STORES
1615644,12024,17691,5/06/2023,Gold Coast,BUSINESS TO BUSINESS
2542708.8,119507,154499,5/06/2023,Gold Coast,TRANSPORTATION
7170636.5,31982,29688,5/06/2023,Gold Coast,AUTOMOTIVE
407800.25,1634,1469,5/06/2023,Gold Coast,VEHICLE RENTAL
5103646,30857,67139,5/06/2023,Gold Coast,HOTELS/MOTELS & RESORTS
4.4784652E7,428563,1239731,5/06/2023,Gold Coast,FOOD & GROCERY
2.1267526E7,345343,707969,5/06/2023,Gold Coast,RESTAURANTS
3075623.5,29512,42568,5/06/2023,Gold Coast,EDUCATION & GOVERNMENT
11307.26,173,227,5/06/2023,Gold Coast,HEALTH - OTHERS
1645918.6,23797,41153,5/06/2023,Gold Coast,TOURIST ATTRACTIONS
1.631189E7,148529,187371,5/06/2023,Gold Coast,RETAIL GOODS
1726777.1,30956,36401,5/06/2023,Gold Coast,PROFESSIONAL SERVICES
8817340,106359,200393,5/06/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
6380334.5,86021,205111,5/06/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
2569896.2,52912,110155,5/06/2023,Gold Coast,ENTERTAINMENT
1.5864351E7,68377,122374,5/06/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
250995.8,2767,2788,5/06/2023,Gold Coast,TELECOM
609993.06,492,652,5/06/2023,Gold Coast,TRAVEL AGENCIES
69580.97,813,829,5/06/2023,Gold Coast,AIRLINES/AIR CARRIERS
1.9144056E7,215493,286281,5/06/2023,Gold Coast,HEALTH CARE & DRUG STORE
5616091,114827,139793,5/06/2023,Gold Coast,DISCOUNT & VARIETY STORES
171146.7,3177,6107,5/06/2023,Gold Coast,GOLF AND CLUBS
130619.164,868,1008,5/06/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
6251648,42593,74143,5/06/2023,Gold Coast,RETAIL SERVICES
545497.25,13767,18676,5/06/2023,Gold Coast,ENTERTAINMENT - OTHERS
7796224.5,261312,473164,5/06/2023,Gold Coast,FAST FOOD RESTAURANTS
210336.28,2364,2481,5/06/2023,Gold Coast,DUTY FREE STORES
5908555.5,62053,67949,6/03/2023,Gold Coast,RETAIL SERVICES
2742287.2,64965,93722,6/03/2023,Gold Coast,ENTERTAINMENT
349281.84,3040,3809,6/03/2023,Gold Coast,TELECOM
1.385266E7,91111,98704,6/03/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
369755.66,1224,1207,6/03/2023,Gold Coast,VEHICLE RENTAL
2.2588824E7,194055,252332,6/03/2023,Gold Coast,HEALTH CARE & DRUG STORE
9027.84,206,296,6/03/2023,Gold Coast,HEALTH - OTHERS
5291309,29939,58299,6/03/2023,Gold Coast,HOTELS/MOTELS & RESORTS
147624.61,3434,5739,6/03/2023,Gold Coast,GOLF AND CLUBS
1.5020959E7,278886,451886,6/03/2023,Gold Coast,FUEL
82515.875,624,718,6/03/2023,Gold Coast,AIRLINES/AIR CARRIERS
2.221806E7,304338,707499,6/03/2023,Gold Coast,RESTAURANTS
1669127,11376,11704,6/03/2023,Gold Coast,BUSINESS TO BUSINESS
3931490.2,30675,48279,6/03/2023,Gold Coast,EDUCATION & GOVERNMENT
5.6040716E7,529981,1323867,6/03/2023,Gold Coast,FOOD & GROCERY
2067555.1,23179,45826,6/03/2023,Gold Coast,TOURIST ATTRACTIONS
6954712.5,135845,210659,6/03/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
1664859.5,91795,163355,6/03/2023,Gold Coast,TRANSPORTATION
1.2693618E7,139966,192665,6/03/2023,Gold Coast,RETAIL GOODS
1.3632755E7,98040,166285,6/03/2023,Gold Coast,RETAIL STORES
6325249,108874,152503,6/03/2023,Gold Coast,DISCOUNT & VARIETY STORES
5342683,67653,195808,6/03/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
549970.3,19245,24903,6/03/2023,Gold Coast,ENTERTAINMENT - OTHERS
1419868.1,24007,32003,6/03/2023,Gold Coast,PROFESSIONAL SERVICES
7913596,24066,36526,6/03/2023,Gold Coast,AUTOMOTIVE
897209.94,792,895,6/03/2023,Gold Coast,TRAVEL AGENCIES
7199105,334251,491378,6/03/2023,Gold Coast,FAST FOOD RESTAURANTS
133515.58,873,1336,6/03/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
1.3011489E7,123046,149440,24/07/2023,Gold Coast,RETAIL GOODS
100605,3065,4815,24/07/2023,Gold Coast,GOLF AND CLUBS
7593026,115221,169811,24/07/2023,Gold Coast,DISCOUNT & VARIETY STORES
1.020477E7,262978,576229,24/07/2023,Gold Coast,FAST FOOD RESTAURANTS
1.9891438E7,128970,208098,24/07/2023,Gold Coast,RETAIL STORES
1.4218674E7,85337,129281,24/07/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
184017,989,1305,24/07/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
2105633.8,110017,171908,24/07/2023,Gold Coast,TRANSPORTATION
671296.3,1747,2002,24/07/2023,Gold Coast,VEHICLE RENTAL
2290578.2,27756,43256,24/07/2023,Gold Coast,TOURIST ATTRACTIONS
6404202.5,84696,213432,24/07/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
1687012.8,13480,12338,24/07/2023,Gold Coast,BUSINESS TO BUSINESS
2.4250742E7,185367,246449,24/07/2023,Gold Coast,HEALTH CARE & DRUG STORE
7352719,27202,34374,24/07/2023,Gold Coast,AUTOMOTIVE
4669554,50933,52807,24/07/2023,Gold Coast,RETAIL SERVICES
697746.2,519,767,24/07/2023,Gold Coast,TRAVEL AGENCIES
4214968.5,38512,52619,24/07/2023,Gold Coast,EDUCATION & GOVERNMENT
239228.27,3236,2724,24/07/2023,Gold Coast,DUTY FREE STORES
1.8062238E7,245874,448901,24/07/2023,Gold Coast,FUEL
2.054439E7,393453,845771,24/07/2023,Gold Coast,RESTAURANTS
2812915.5,50137,103731,24/07/2023,Gold Coast,ENTERTAINMENT
1179803.6,33708,41712,24/07/2023,Gold Coast,ENTERTAINMENT - OTHERS
82890.06,739,987,24/07/2023,Gold Coast,AIRLINES/AIR CARRIERS
302281.5,2666,3270,24/07/2023,Gold Coast,TELECOM
1869965,23908,36561,24/07/2023,Gold Coast,PROFESSIONAL SERVICES
7680344,128917,217330,24/07/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
5047032.5,31558,65797,24/07/2023,Gold Coast,HOTELS/MOTELS & RESORTS
4.8354328E7,450777,1439734,24/07/2023,Gold Coast,FOOD & GROCERY
14570.346,174,136,30/09/2024,Gold Coast,AIRLINES/AIR CARRIERS
1431228.4,3437,5277,30/09/2024,Gold Coast,AUTOMOTIVE
214200.27,36072,33456,30/09/2024,Gold Coast,TRANSPORTATION
6048470,150459,156470,30/09/2024,Gold Coast,FOOD & GROCERY
674222.1,21442,22212,30/09/2024,Gold Coast,DISCOUNT & VARIETY STORES
584094.44,5045,6916,30/09/2024,Gold Coast,RETAIL SERVICES
424186.56,8891,14490,30/09/2024,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
4424443,29369,41861,30/09/2024,Gold Coast,HEALTH CARE & DRUG STORE
911413.06,7038,6302,30/09/2024,Gold Coast,EDUCATION & GOVERNMENT
24285.082,586,606,30/09/2024,Gold Coast,DUTY FREE STORES
2412583.2,50521,60998,30/09/2024,Gold Coast,RESTAURANTS
575773.25,16384,17735,30/09/2024,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
154669.6,334,370,30/09/2024,Gold Coast,VEHICLE RENTAL
1927072.9,11618,12934,30/09/2024,Gold Coast,HOME IMPROVEMENT & SUPPLY
302096.12,2298,1891,30/09/2024,Gold Coast,BUSINESS TO BUSINESS
40909.39,277,327,30/09/2024,Gold Coast,TELECOM
2014816.6,36678,58226,30/09/2024,Gold Coast,FUEL
13617.316,116,168,30/09/2024,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
895338.75,61372,65093,30/09/2024,Gold Coast,FAST FOOD RESTAURANTS
302926.78,3636,3261,30/09/2024,Gold Coast,PROFESSIONAL SERVICES
258435.84,5831,9443,30/09/2024,Gold Coast,ENTERTAINMENT
1497258.8,16224,21053,30/09/2024,Gold Coast,RETAIL GOODS
96683.8,132,204,30/09/2024,Gold Coast,TRAVEL AGENCIES
915122.9,4459,9200,30/09/2024,Gold Coast,HOTELS/MOTELS & RESORTS
466594.3,7311,17636,30/09/2024,Gold Coast,TOURIST ATTRACTIONS
4219.2695,181,229,30/09/2024,Gold Coast,GOLF AND CLUBS
3556428.8,110079,184006,27/02/2023,Gold Coast,RESTAURANTS
395727.34,5638,6505,27/02/2023,Gold Coast,PROFESSIONAL SERVICES
1.1124921E7,274354,406493,27/02/2023,Gold Coast,FOOD & GROCERY
1686810.8,34204,42347,27/02/2023,Gold Coast,DISCOUNT & VARIETY STORES
41121.64,1033,1493,27/02/2023,Gold Coast,GOLF AND CLUBS
101120.445,309,292,27/02/2023,Gold Coast,VEHICLE RENTAL
1459125.8,29720,38966,27/02/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
1255914.8,10202,17562,27/02/2023,Gold Coast,HOTELS/MOTELS & RESORTS
669251.44,11857,17779,27/02/2023,Gold Coast,ENTERTAINMENT
28209.96,268,308,27/02/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
1201451.1,14550,15416,27/02/2023,Gold Coast,RETAIL SERVICES
76566.18,2001,2294,27/02/2023,Gold Coast,ENTERTAINMENT - OTHERS
4208858,43923,38055,27/02/2023,Gold Coast,RETAIL GOODS
71747.24,789,796,27/02/2023,Gold Coast,TELECOM
2912556.2,34841,42198,27/02/2023,Gold Coast,RETAIL STORES
366433.16,6647,15644,27/02/2023,Gold Coast,TOURIST ATTRACTIONS
4348905,25699,30445,27/02/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
466871.62,3715,4683,27/02/2023,Gold Coast,BUSINESS TO BUSINESS
8304943,73727,88581,27/02/2023,Gold Coast,HEALTH CARE & DRUG STORE
644572.5,32568,51803,27/02/2023,Gold Coast,TRANSPORTATION
319770.6,171,183,27/02/2023,Gold Coast,TRAVEL AGENCIES
1901369,14504,15701,27/02/2023,Gold Coast,EDUCATION & GOVERNMENT
3165961.5,7663,10664,27/02/2023,Gold Coast,AUTOMOTIVE
4335727.5,81312,129260,27/02/2023,Gold Coast,FUEL
13398.46,157,200,27/02/2023,Gold Coast,AIRLINES/AIR CARRIERS
1027544.9,18862,30055,27/02/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
2250535.2,118294,121901,27/02/2023,Gold Coast,FAST FOOD RESTAURANTS
1587299.5,28833,51080,29/05/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
24753.867,365,342,29/05/2023,Gold Coast,AIRLINES/AIR CARRIERS
2207.979,65,74,29/05/2023,Gold Coast,HEALTH - OTHERS
83672.914,1339,1439,29/05/2023,Gold Coast,TELECOM
1767272,20407,27544,29/05/2023,Gold Coast,RETAIL SERVICES
595261.25,9749,10476,29/05/2023,Gold Coast,PROFESSIONAL SERVICES
155920.89,3584,4383,29/05/2023,Gold Coast,ENTERTAINMENT - OTHERS
1.5122813E7,293203,503846,29/05/2023,Gold Coast,FOOD & GROCERY
5253136.5,29426,43654,29/05/2023,Gold Coast,HOME IMPROVEMENT & SUPPLY
2184832.8,57880,61385,29/05/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
2620383.2,19986,28438,29/05/2023,Gold Coast,EDUCATION & GOVERNMENT
3260438,12069,15341,29/05/2023,Gold Coast,AUTOMOTIVE
6225627,140072,166245,29/05/2023,Gold Coast,FUEL
209224.73,683,655,29/05/2023,Gold Coast,VEHICLE RENTAL
71876.766,310,397,29/05/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
304884.53,3402,2833,29/05/2023,Gold Coast,DUTY FREE STORES
584267.4,5650,5878,29/05/2023,Gold Coast,BUSINESS TO BUSINESS
1.1738952E7,106610,118374,29/05/2023,Gold Coast,HEALTH CARE & DRUG STORE
5801619,39304,57353,29/05/2023,Gold Coast,RETAIL STORES
5683877.5,133807,200464,29/05/2023,Gold Coast,RESTAURANTS
982133.1,45109,70003,29/05/2023,Gold Coast,TRANSPORTATION
2614268,56260,58602,29/05/2023,Gold Coast,DISCOUNT & VARIETY STORES
1328499.1,13621,18746,29/05/2023,Gold Coast,HOTELS/MOTELS & RESORTS
2526646,132006,176613,29/05/2023,Gold Coast,FAST FOOD RESTAURANTS
468741.25,255,316,29/05/2023,Gold Coast,TRAVEL AGENCIES
725430.94,13375,23631,29/05/2023,Gold Coast,ENTERTAINMENT
5221068.5,53304,53514,29/05/2023,Gold Coast,RETAIL GOODS
39740.215,1016,1800,29/05/2023,Gold Coast,GOLF AND CLUBS
585221.44,7217,14208,29/05/2023,Gold Coast,TOURIST ATTRACTIONS
2623183.2,35679,111260,27/11/2023,Gold Coast,BARS/TAVERNS/LOUNGES/DISCOS
145124.78,1625,2298,27/11/2023,Gold Coast,DUTY FREE STORES
1120603.1,18374,34048,27/11/2023,Gold Coast,TOURIST ATTRACTIONS
9070395,169360,304230,27/11/2023,Gold Coast,RESTAURANTS
77462.336,327,457,27/11/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
1.3861484E7,116451,160700,27/11/2023,Gold Coast,HEALTH CARE & DRUG STORE
3732347.2,61720,76824,27/11/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
5513221.5,15723,17471,27/11/2023,Gold Coast,AUTOMOTIVE
37953.137,530,453,27/11/2023,Gold Coast,AIRLINES/AIR CARRIERS
2918476.8,26666,32556,27/11/2023,Gold Coast,RETAIL SERVICES
4251332.5,173451,352659,27/11/2023,Gold Coast,FAST FOOD RESTAURANTS
1.4182377E7,72959,98871,27/11/2023,Gold Coast,RETAIL STORES
2.6606882E7,339217,751345,27/11/2023,Gold Coast,FOOD & GROCERY
3556784.5,33256,30272,27/11/2023,Gold Coast,EDUCATION & GOVERNMENT
48436.53,806,1418,27/11/2023,Gold Coast,GOLF AND CLUBS
1008650.1,13395,16590,27/11/2023,Gold Coast,PROFESSIONAL SERVICES
1207793.1,85502,105496,27/11/2023,Gold Coast,TRANSPORTATION
246630.5,1424,1890,27/11/2023,Gold Coast,TELECOM
270618.66,6819,6759,27/11/2023,Gold Coast,ENTERTAINMENT - OTHERS
1.8005058E7,156048,207525,14/08/2023,Gold Coast,RETAIL STORES
583825.4,497,709,14/08/2023,Gold Coast,TRAVEL AGENCIES
5703905,52309,59599,14/08/2023,Gold Coast,RETAIL SERVICES
7162982.5,43117,75195,14/08/2023,Gold Coast,HOTELS/MOTELS & RESORTS
8847611,124665,201424,14/08/2023,Gold Coast,PKG STORES/BEER/WINE/LIQUOR
5.2047612E7,424353,1159022,14/08/2023,Gold Coast,FOOD & GROCERY
2.418493E7,399793,723711,14/08/2023,Gold Coast,RESTAURANTS
5100577.5,39753,49671,14/08/2023,Gold Coast,EDUCATION & GOVERNMENT
114663.36,2386,5453,14/08/2023,Gold Coast,GOLF AND CLUBS
1453636.9,12778,17036,14/08/2023,Gold Coast,BUSINESS TO BUSINESS
132894.11,819,1401,14/08/2023,Gold Coast,TRAILER PARKS AND CAMPGROUNDS
1.9274018E7,215560,220855,14/08/2023,Gold Coast,HEALTH CARE & DRUG STORE
8090645,129425,204397,14/08/2023,Gold Coast,DISCOUNT & VARIETY STORES
2723375.8,52196,87034,14/08/2023,Gold Coast,ENTERTAINMENT
1407688.4,10535,10011,27/11/2023,Gold Coast,BUSINESS TO BUSINESS
4393815,105253,138157,27/11/2023,Gold Coast,DISCOUNT & VARIETY STORES
1147406.5,25722,32911,27/11/2023,Gold Coast,ENTERTAINMENT
8701175,95475,91050,27/11/2023,Gold Coast,RETAIL GOODS
2927892.8,20618,32948,27/11/2023,Gold Coast,HOTELS/MOTELS & RESORTS
